1	1960000	1962000	1	2044000	2046000	0.09835703636597874	2.111212657236631
1	3452000	3454000	1	3484000	3486000	0.005024511761861496	2.111212657236631
1	3452000	3454000	1	3620000	3622000	0.007969636262901899	2.111212657236631
1	3488000	3490000	1	3618000	3620000	0.008369524373438655	3.6758347359905126
1	5636000	5638000	1	5746000	5748000	0.0012875294539920201	2.599207668339954
1	6350000	6352000	1	6404000	6406000	0.006455165767384973	3.6758347359905126
1	6366000	6368000	1	6404000	6406000	0.024961544892750695	2.599207668339954
1	7666000	7668000	1	7752000	7754000	0.00033944474071267994	2.111212657236631
1	7806000	7808000	1	7902000	7904000	0.018596977372477896	2.599207668339954
1	7978000	7980000	1	8314000	8316000	0.04268444046542128	2.111212657236631
1	8014000	8016000	1	8314000	8316000	0.008543674041306626	2.111212657236631
1	8030000	8032000	1	8314000	8316000	0.004822886992285724	2.599207668339954
1	9286000	9288000	1	9490000	9492000	9.626756762137756e-06	3.6758347359905126
1	9290000	9292000	1	9460000	9462000	0.028918814069307172	2.599207668339954
1	9494000	9496000	1	9564000	9566000	0.09580252620032896	2.111212657236631
1	9784000	9786000	1	9868000	9870000	0.0022107204218295585	2.111212657236631
1	16080000	16082000	1	16186000	16188000	0.0018029550250975481	3.6758347359905126
1	17124000	17126000	1	17236000	17238000	9.945161370478647e-05	2.111212657236631
1	12124000	12126000	1	12206000	12208000	1.1591897847121335e-05	3.6758347359905126
1	12314000	12316000	1	12620000	12622000	0.0012228023066383615	2.599207668339954
1	12316000	12318000	1	12656000	12658000	0.08303995016663625	2.111212657236631
1	12400000	12402000	1	12620000	12622000	0.078027910593695	2.111212657236631
1	12408000	12410000	1	12616000	12618000	0.028537429880268143	2.111212657236631
1	13828000	13830000	1	13960000	13962000	0.018127302340203114	2.111212657236631
1	9946000	9948000	1	10030000	10032000	0.06275622597638918	2.111212657236631
1	9952000	9954000	1	10148000	10150000	0.09391240844496726	2.111212657236631
1	10690000	10692000	1	10792000	10794000	0.014254893597590306	3.2
1	11064000	11066000	1	11084000	11086000	0.002740639282543117	2.111212657236631
1	11840000	11842000	1	11898000	11900000	0.014845048907862257	2.599207668339954
1	23100000	23102000	1	23180000	23182000	0.0016815091061797968	2.111212657236631
1	23544000	23546000	1	23636000	23638000	1.6044700269723933e-05	3.2
1	24200000	24202000	1	24390000	24392000	0.00046550551354178945	2.111212657236631
1	27046000	27048000	1	27096000	27098000	0.006776018202840776	2.111212657236631
1	27102000	27104000	1	27286000	27288000	0.0149562921258892	3.6758347359905126
1	27194000	27196000	1	27282000	27284000	0.026344389261987393	2.111212657236631
1	27298000	27300000	1	27390000	27392000	0.0634059164670901	3.6758347359905126
1	27608000	27610000	1	27664000	27666000	0.0015725640369808893	2.111212657236631
1	27852000	27854000	1	27886000	27888000	0.0757799860017731	2.111212657236631
1	27856000	27858000	1	27980000	27982000	0.04866370507195808	2.599207668339954
1	28094000	28096000	1	28210000	28212000	0.0768221819150674	3.6758347359905126
1	28786000	28788000	1	28874000	28876000	0.00027687740986426235	3.6758347359905126
1	28882000	28884000	1	29034000	29036000	0.00014586604300692585	2.111212657236631
1	32714000	32716000	1	32776000	32778000	0.0019359529760050176	2.111212657236631
1	32932000	32934000	1	33052000	33054000	0.04236799611797569	3.6758347359905126
1	30720000	30722000	1	30778000	30780000	0.061002515884929664	2.111212657236631
1	30780000	30782000	1	30908000	30910000	0.01712846306137423	2.111212657236631
1	30800000	30802000	1	30910000	30912000	8.875301553690207e-05	2.111212657236631
1	31182000	31184000	1	31336000	31338000	0.06044308223897232	3.6758347359905126
1	31816000	31818000	1	31964000	31966000	0.06076894221031002	2.599207668339954
1	34790000	34792000	1	34852000	34854000	0.038651240676488	6.4
1	35032000	35034000	1	35056000	35058000	0.009569862181905388	2.111212657236631
1	35450000	35452000	1	35562000	35564000	0.007106239704353639	2.111212657236631
1	35568000	35570000	1	35718000	35720000	0.0027290224824103896	4.222425314473262
1	35642000	35644000	1	35712000	35714000	0.09429842283313514	2.111212657236631
1	36158000	36160000	1	36278000	36280000	0.09041924285012944	3.6758347359905126
1	36200000	36202000	1	36282000	36284000	0.022399077181869176	2.111212657236631
1	37600000	37602000	1	37682000	37684000	0.014484926843319939	2.599207668339954
1	38426000	38428000	1	38452000	38454000	0.08403419734908435	3.2
1	39100000	39102000	1	39260000	39262000	0.00015451880866657053	2.111212657236631
1	39102000	39104000	1	39188000	39190000	0.009706579338039313	2.111212657236631
1	39606000	39608000	1	39654000	39656000	0.0014101748239045673	2.111212657236631
1	39818000	39820000	1	39900000	39902000	0.03349543500161048	2.111212657236631
1	39816000	39818000	1	40028000	40030000	0.09533032380355091	2.111212657236631
1	39918000	39920000	1	40030000	40032000	0.02503508078420382	2.111212657236631
1	40148000	40150000	1	40314000	40316000	0.07130125134717905	2.599207668339954
1	40150000	40152000	1	40334000	40336000	0.0007199232654909368	3.2
1	40150000	40152000	1	40402000	40404000	0.02471970146187078	2.111212657236631
1	40848000	40850000	1	40952000	40954000	0.00015668409646125208	2.599207668339954
1	40870000	40872000	1	40952000	40954000	0.08702682673144167	2.111212657236631
1	40988000	40990000	1	41038000	41040000	0.0772985568579873	2.599207668339954
1	41268000	41270000	1	41432000	41434000	0.0007199232654909368	2.599207668339954
1	41282000	41284000	1	41418000	41420000	0.05863409568512835	2.599207668339954
1	45986000	45988000	1	46014000	46016000	0.007012577976154077	2.111212657236631
1	46036000	46038000	1	46178000	46180000	0.008890412618408169	2.599207668339954
1	46444000	46446000	1	46530000	46532000	0.018465546266460728	3.2
1	46476000	46478000	1	46526000	46528000	0.010222909743674933	3.2
1	46770000	46772000	1	46794000	46796000	0.029521605319587883	2.111212657236631
1	46794000	46796000	1	46822000	46824000	0.0031110228296257203	2.111212657236631
1	47010000	47012000	1	47040000	47042000	0.031642942173576306	2.599207668339954
1	44004000	44006000	1	44034000	44036000	0.006718723462552159	2.599207668339954
1	44218000	44220000	1	44588000	44590000	0.02135293002011188	2.599207668339954
1	44728000	44730000	1	44818000	44820000	0.04410278387740849	2.111212657236631
1	45014000	45016000	1	45298000	45300000	0.0007109487618788585	2.599207668339954
1	45358000	45360000	1	45494000	45496000	1.1081837061333033e-06	2.111212657236631
1	45512000	45514000	1	45570000	45572000	0.04076324643530243	5.571523605095194
1	41990000	41992000	1	42014000	42016000	0.08964418585646047	2.111212657236631
1	42224000	42226000	1	42252000	42254000	0.005064304364632703	2.111212657236631
1	42696000	42698000	1	42724000	42726000	0.0896081463125534	2.111212657236631
1	42912000	42914000	1	43074000	43076000	0.0002497705099737309	2.111212657236631
1	43226000	43228000	1	43414000	43416000	0.0072192277753470565	2.111212657236631
1	43236000	43238000	1	43354000	43356000	0.034319973978206485	3.6758347359905126
1	43238000	43240000	1	43414000	43416000	0.03588336586193806	2.111212657236631
1	43526000	43528000	1	43648000	43650000	0.00824128200053062	3.2
1	43530000	43532000	1	43638000	43640000	0.034319973978206485	2.599207668339954
1	43762000	43764000	1	43932000	43934000	0.002058679841044131	2.111212657236631
1	47736000	47738000	1	48056000	48058000	0.07130449811542362	3.2
1	48094000	48096000	1	48236000	48238000	0.06369897441690678	3.2
1	48674000	48676000	1	48814000	48816000	0.02485939542271457	2.111212657236631
1	51352000	51354000	1	51388000	51390000	3.2044712994228064e-08	2.111212657236631
1	51388000	51390000	1	51418000	51420000	0.004206398154847502	2.111212657236631
1	51910000	51912000	1	51962000	51964000	0.09558596255722997	2.111212657236631
1	51898000	51900000	1	52000000	52002000	1.7107129927270332e-05	3.2
1	52128000	52130000	1	52348000	52350000	0.014269406123310499	3.6758347359905126
1	52136000	52138000	1	52296000	52298000	0.0014255722802749046	3.6758347359905126
1	52148000	52150000	1	52292000	52294000	0.09439399495775337	2.111212657236631
1	52160000	52162000	1	52274000	52276000	0.07746383995758202	2.111212657236631
1	52948000	52950000	1	53032000	53034000	0.07805917968562766	2.111212657236631
1	53266000	53268000	1	53392000	53394000	0.09439399495775337	2.111212657236631
1	53278000	53280000	1	53392000	53394000	3.9183490944602606e-05	2.111212657236631
1	53864000	53866000	1	53956000	53958000	0.017790267726112786	2.599207668339954
1	53872000	53874000	1	53956000	53958000	0.0016008655439179176	4.525483399593905
1	54150000	54152000	1	54184000	54186000	0.08609170754312574	2.111212657236631
1	54406000	54408000	1	54488000	54490000	0.02728869932882072	2.111212657236631
1	54950000	54952000	1	54996000	54998000	0.07378383047625754	2.111212657236631
1	55140000	55142000	1	55276000	55278000	9.558774428686245e-05	2.111212657236631
1	56090000	56092000	1	56106000	56108000	0.002924968581548551	2.111212657236631
1	56252000	56254000	1	56280000	56282000	0.047278949049176976	2.111212657236631
1	58516000	58518000	1	58652000	58654000	0.0010817828139724787	2.599207668339954
1	59878000	59880000	1	59946000	59948000	0.00014843108965486733	2.111212657236631
1	59904000	59906000	1	59930000	59932000	0.04102860816077688	2.111212657236631
1	60582000	60584000	1	60604000	60606000	0.017984961864517614	2.111212657236631
1	61052000	61054000	1	61336000	61338000	0.09936032561280493	3.6758347359905126
1	61082000	61084000	1	61190000	61192000	0.07967213450153877	2.111212657236631
1	61576000	61578000	1	61636000	61638000	0.015756983591635926	2.111212657236631
1	61976000	61978000	1	62000000	62002000	0.010196907517456114	2.111212657236631
1	62176000	62178000	1	62404000	62406000	5.034972420880913e-05	2.111212657236631
1	62178000	62180000	1	62422000	62424000	0.04566218134064405	2.111212657236631
1	62506000	62508000	1	62744000	62746000	0.00748011734789626	2.111212657236631
1	62530000	62532000	1	62746000	62748000	5.034972420880913e-05	2.111212657236631
1	63314000	63316000	1	63442000	63444000	0.03351079568463845	2.111212657236631
1	63616000	63618000	1	64246000	64248000	0.002704512362636987	5.571523605095194
1	63672000	63674000	1	64136000	64138000	0.02176088566948311	2.599207668339954
1	63674000	63676000	1	64240000	64242000	0.005881280552168606	2.111212657236631
1	64502000	64504000	1	64524000	64526000	0.052428773395447534	2.111212657236631
1	65060000	65062000	1	65210000	65212000	0.0030724026059732227	2.111212657236631
1	65122000	65124000	1	65166000	65168000	0.01653978032628889	3.6758347359905126
1	65646000	65648000	1	65666000	65668000	0.013998168172948924	2.111212657236631
1	65950000	65952000	1	66246000	66248000	0.020879462365065167	2.599207668339954
1	65968000	65970000	1	66238000	66240000	0.08755215388283576	2.111212657236631
1	66250000	66252000	1	66444000	66446000	0.0005238423274841172	2.599207668339954
1	66996000	66998000	1	67150000	67152000	0.005550872420818704	3.6758347359905126
1	67348000	67350000	1	67500000	67502000	0.010055921373602932	2.111212657236631
1	67532000	67534000	1	67760000	67762000	1.4824516677780508e-05	2.599207668339954
1	67548000	67550000	1	67686000	67688000	0.07230686619142053	3.2
1	67552000	67554000	1	67762000	67764000	0.014054480696299136	2.111212657236631
1	67556000	67558000	1	67686000	67688000	0.055196002618857716	4.525483399593905
1	67568000	67570000	1	67700000	67702000	0.06974530435743176	2.111212657236631
1	67850000	67852000	1	68110000	68112000	0.039475859796799316	3.2
1	68120000	68122000	1	68342000	68344000	0.004572712741070043	3.2
1	68122000	68124000	1	68316000	68318000	0.009508735927322601	3.2
1	68182000	68184000	1	68206000	68208000	0.07506569768976568	2.111212657236631
1	68196000	68198000	1	68238000	68240000	0.05772770839323415	2.111212657236631
1	68996000	68998000	1	69020000	69022000	0.00020576202486484915	2.111212657236631
1	70134000	70136000	1	70510000	70512000	0.09106543802016391	2.111212657236631
1	70682000	70684000	1	71048000	71050000	0.015163604669873933	3.2
1	74030000	74032000	1	74064000	74066000	0.08566077402594512	2.599207668339954
1	77150000	77152000	1	77532000	77534000	0.02302754852740354	2.111212657236631
1	77944000	77946000	1	77964000	77966000	0.02814992405174987	2.599207668339954
1	78006000	78008000	1	78114000	78116000	0.05541358114527549	2.599207668339954
1	78020000	78022000	1	78090000	78092000	0.07361640653015541	2.599207668339954
1	78130000	78132000	1	78610000	78612000	0.01162083532416008	2.111212657236631
1	78132000	78134000	1	78676000	78678000	0.01162083532416008	3.2
1	78144000	78146000	1	78608000	78610000	0.003102551860167589	2.599207668339954
1	78240000	78242000	1	78264000	78266000	0.07598786304279846	2.111212657236631
1	78506000	78508000	1	78542000	78544000	0.05541358114527549	3.2
1	79262000	79264000	1	79352000	79354000	0.006513091473526078	3.2
1	81178000	81180000	1	81204000	81206000	0.09144791312494197	2.111212657236631
1	83906000	83908000	1	84120000	84122000	0.08455424396201394	2.599207668339954
1	84140000	84142000	1	84432000	84434000	0.06794216985629517	2.599207668339954
1	84262000	84264000	1	84290000	84292000	0.06265775474843002	2.111212657236631
1	84270000	84272000	1	84296000	84298000	0.03826629264778373	2.111212657236631
1	84302000	84304000	1	84396000	84398000	0.0627567779639437	2.111212657236631
1	84304000	84306000	1	84408000	84410000	0.06538142439750776	2.599207668339954
1	84510000	84512000	1	84534000	84536000	0.08884537694212082	2.599207668339954
1	84772000	84774000	1	84934000	84936000	0.0006573135816445356	2.111212657236631
1	84896000	84898000	1	84928000	84930000	0.0484644050296527	2.111212657236631
1	84946000	84948000	1	85258000	85260000	0.014578359734376713	3.2
1	84946000	84948000	1	85242000	85244000	0.020076351768440488	2.111212657236631
1	84956000	84958000	1	85260000	85262000	0.06187614900580439	2.111212657236631
1	85110000	85112000	1	85256000	85258000	0.000507817579543686	3.2
1	85312000	85314000	1	85498000	85500000	0.011421949638623008	2.111212657236631
1	85374000	85376000	1	85412000	85414000	0.08561949599572442	2.111212657236631
1	85386000	85388000	1	85442000	85444000	0.049914963974912636	2.111212657236631
1	85416000	85418000	1	85442000	85444000	0.078018732822285	2.111212657236631
1	85442000	85444000	1	85482000	85484000	0.004176147114712959	2.111212657236631
1	85852000	85854000	1	85870000	85872000	0.0037931088077493343	2.111212657236631
1	86830000	86832000	1	87082000	87084000	0.05809403958227486	2.111212657236631
1	86830000	86832000	1	86966000	86968000	0.03424351033024883	2.111212657236631
1	89802000	89804000	1	89986000	89988000	9.066014739307348e-05	3.2
1	90230000	90232000	1	90250000	90252000	0.09574211140849831	2.111212657236631
1	90732000	90734000	1	90766000	90768000	0.05753116013912729	2.111212657236631
1	91248000	91250000	1	91270000	91272000	0.025306042853773716	2.111212657236631
1	91522000	91524000	1	91926000	91928000	0.08184772450931269	5.571523605095194
1	91530000	91532000	1	91928000	91930000	0.08533462077078571	3.6758347359905126
1	91996000	91998000	1	92294000	92296000	0.006351555225233804	3.6758347359905126
1	92856000	92858000	1	92992000	92994000	4.396758626210584e-05	3.2
1	92862000	92864000	1	92956000	92958000	0.009158843175941749	4.525483399593905
1	92894000	92896000	1	92936000	92938000	0.0036017850598109025	2.599207668339954
1	93444000	93446000	1	93610000	93612000	0.08077137178639643	2.111212657236631
1	93444000	93446000	1	93620000	93622000	0.0249354880851521	3.2
1	93630000	93632000	1	93812000	93814000	4.109399598606345e-05	3.6758347359905126
1	94028000	94030000	1	94336000	94338000	0.0069214235709538436	2.111212657236631
1	94042000	94044000	1	94334000	94336000	0.08857395430248352	2.111212657236631
1	94058000	94060000	1	94334000	94336000	0.00521700659421559	2.111212657236631
1	94062000	94064000	1	94240000	94242000	0.05809433305619033	2.111212657236631
1	94248000	94250000	1	94322000	94324000	0.020808377464478858	2.111212657236631
1	94482000	94484000	1	94806000	94808000	0.031107334325362158	2.599207668339954
1	94528000	94530000	1	94800000	94802000	0.0011892791824743773	3.6758347359905126
1	94536000	94538000	1	94776000	94778000	0.04323227415955109	2.111212657236631
1	94642000	94644000	1	94762000	94764000	0.07324389480252051	2.599207668339954
1	94822000	94824000	1	95042000	95044000	0.027011769637439245	2.599207668339954
1	94854000	94856000	1	95042000	95044000	0.0002644312311048366	2.111212657236631
1	95142000	95144000	1	95160000	95162000	0.02584049786210065	2.111212657236631
1	95212000	95214000	1	95232000	95234000	0.0003692573041984559	2.111212657236631
1	104372000	104374000	1	104410000	104412000	0.0693335522174436	2.111212657236631
1	99810000	99812000	1	100086000	100088000	0.0789100426706517	2.111212657236631
1	100460000	100462000	1	100868000	100870000	0.00031093186235294407	3.6758347359905126
1	100574000	100576000	1	100600000	100602000	0.0001918472772280133	2.111212657236631
1	100918000	100920000	1	101286000	101288000	0.06092720832791714	2.111212657236631
1	100920000	100922000	1	101238000	101240000	0.0026326412820382	2.111212657236631
1	107782000	107784000	1	108124000	108126000	0.015740217593877222	5.198415336679908
1	108824000	108826000	1	108900000	108902000	0.05276434665809928	3.2
1	109276000	109278000	1	109398000	109400000	0.00041482202747300523	3.2
1	109494000	109496000	1	109530000	109532000	0.031954101182972476	2.111212657236631
1	109546000	109548000	1	109648000	109650000	0.017359460841179064	2.111212657236631
1	109548000	109550000	1	109620000	109622000	0.015740217593877222	2.111212657236631
1	109642000	109644000	1	109772000	109774000	9.239638337765755e-07	2.599207668339954
1	109642000	109644000	1	109982000	109984000	0.007382007734704128	2.599207668339954
1	109776000	109778000	1	109982000	109984000	1.3809453580648778e-10	2.111212657236631
1	109778000	109780000	1	109966000	109968000	0.021387922762921726	2.111212657236631
1	110194000	110196000	1	110450000	110452000	0.08356208166161833	2.599207668339954
1	110200000	110202000	1	110462000	110464000	0.0025088950416494106	3.6758347359905126
1	110204000	110206000	1	110322000	110324000	0.05265526705357038	2.599207668339954
1	110208000	110210000	1	110310000	110312000	0.00035468995856086094	3.2
1	110412000	110414000	1	110458000	110460000	0.03773027117889396	2.111212657236631
1	110558000	110560000	1	110610000	110612000	0.04117561490204959	2.599207668339954
1	110622000	110624000	1	110766000	110768000	0.08466763745480639	2.111212657236631
1	110628000	110630000	1	110780000	110782000	0.05265526705357038	2.599207668339954
1	110634000	110636000	1	110764000	110766000	0.011170889910824124	2.111212657236631
1	111058000	111060000	1	111092000	111094000	0.002239596882404129	2.111212657236631
1	111094000	111096000	1	111120000	111122000	0.07973538607423063	2.599207668339954
1	111094000	111096000	1	111134000	111136000	0.01007078328893406	2.111212657236631
1	111222000	111224000	1	111400000	111402000	0.0012137394308126548	3.6758347359905126
1	111232000	111234000	1	111302000	111304000	0.08466763745480639	2.111212657236631
1	111262000	111264000	1	111298000	111300000	0.02177340511928396	2.111212657236631
1	111490000	111492000	1	111752000	111754000	0.04046829860212344	5.571523605095194
1	111508000	111510000	1	111656000	111658000	0.00035468995856086094	2.599207668339954
