chr1	963000	964000	chr1	977000	978000	0.05463004783709924	2.111212657236631
chr1	1962000	1963000	chr1	2045000	2046000	0.06477226991883345	2.111212657236631
chr1	2841000	2842000	chr1	2856000	2857000	0.07802729076373746	2.111212657236631
chr1	2942000	2943000	chr1	2955000	2956000	0.052599097464335845	2.111212657236631
chr1	2945000	2946000	chr1	2963000	2964000	0.053118304712636226	2.111212657236631
chr1	2961000	2962000	chr1	2974000	2975000	0.04870562283416981	2.111212657236631
chr1	3091000	3092000	chr1	3111000	3112000	0.031572552027176695	2.111212657236631
chr1	3214000	3215000	chr1	3235000	3236000	0.08875695099800734	2.599207668339954
chr1	3229000	3230000	chr1	3242000	3243000	0.06725216569523332	2.111212657236631
chr1	3254000	3255000	chr1	3268000	3269000	0.014396721980988262	2.111212657236631
chr1	3287000	3288000	chr1	3299000	3300000	0.05814976666240798	2.111212657236631
chr1	3360000	3361000	chr1	3379000	3380000	0.0032678610445479334	2.111212657236631
chr1	3379000	3380000	chr1	3395000	3396000	0.018585785774771855	2.111212657236631
chr1	3456000	3457000	chr1	3483000	3484000	0.07249625784796397	2.111212657236631
chr1	3491000	3492000	chr1	3620000	3621000	4.135900523043158e-06	2.599207668339954
chr1	3500000	3501000	chr1	3613000	3614000	0.01110015873465683	2.599207668339954
chr1	3516000	3517000	chr1	3529000	3530000	0.08445854797916237	2.111212657236631
chr1	3559000	3560000	chr1	3621000	3622000	0.052164383131787805	2.111212657236631
chr1	3564000	3565000	chr1	3609000	3610000	0.09126915645415043	2.111212657236631
chr1	3584000	3585000	chr1	3605000	3606000	0.047419305266660716	2.111212657236631
chr1	3694000	3695000	chr1	3707000	3708000	0.008056652079219533	2.111212657236631
chr1	3759000	3760000	chr1	3772000	3773000	0.08242662820852892	2.111212657236631
chr1	3766000	3767000	chr1	3782000	3783000	0.08220916354982524	2.111212657236631
chr1	3777000	3778000	chr1	3795000	3796000	0.07791256272601763	2.599207668339954
chr1	3797000	3798000	chr1	3813000	3814000	0.07961990544268718	2.111212657236631
chr1	3834000	3835000	chr1	3859000	3860000	0.07617014730574	2.111212657236631
chr1	3861000	3862000	chr1	3878000	3879000	0.06206982934226316	2.111212657236631
chr1	3874000	3875000	chr1	3891000	3892000	0.0863862973702368	3.6758347359905126
chr1	3976000	3977000	chr1	4005000	4006000	0.09919875484029567	2.111212657236631
chr1	4024000	4025000	chr1	4041000	4042000	0.06292617162520851	2.111212657236631
chr1	4039000	4040000	chr1	4058000	4059000	0.04329392828934236	2.111212657236631
chr1	4085000	4086000	chr1	4103000	4104000	0.0001022947840821823	2.599207668339954
chr1	4103000	4104000	chr1	4111000	4112000	0.0004748332667316261	2.111212657236631
chr1	4147000	4148000	chr1	4158000	4159000	0.062128890031818255	2.111212657236631
chr1	4211000	4212000	chr1	4224000	4225000	0.026123178145997124	2.599207668339954
chr1	4245000	4246000	chr1	4260000	4261000	0.0023029023913149747	2.599207668339954
chr1	4292000	4293000	chr1	4308000	4309000	0.08886727184021805	2.111212657236631
chr1	4313000	4314000	chr1	4333000	4334000	0.08968059935765105	3.2
chr1	4350000	4351000	chr1	4369000	4370000	0.059787556167843696	2.111212657236631
chr1	4608000	4609000	chr1	4620000	4621000	0.03075976863755588	2.111212657236631
chr1	4677000	4678000	chr1	4696000	4697000	0.09352094928433086	2.599207668339954
chr1	4863000	4864000	chr1	4878000	4879000	0.02937249504083828	2.599207668339954
chr1	5050000	5051000	chr1	5061000	5062000	0.002590845851480375	2.111212657236631
chr1	5144000	5145000	chr1	5160000	5161000	0.024414010248013627	2.599207668339954
chr1	5181000	5182000	chr1	5194000	5195000	0.0018145263341983607	2.111212657236631
chr1	5287000	5288000	chr1	5307000	5308000	0.04688588206157585	2.599207668339954
chr1	5303000	5304000	chr1	5321000	5322000	0.08835517195508094	2.111212657236631
chr1	5540000	5541000	chr1	5553000	5554000	0.02696668799953083	2.111212657236631
chr1	5590000	5591000	chr1	5610000	5611000	0.06149804940302728	2.111212657236631
chr1	5637000	5638000	chr1	5746000	5747000	0.00013080262027291844	2.111212657236631
chr1	5812000	5813000	chr1	5824000	5825000	0.0023029023913149747	2.111212657236631
chr1	5824000	5825000	chr1	5839000	5840000	0.054148014274560397	2.111212657236631
chr1	7980000	7981000	chr1	8312000	8313000	0.09590883028044064	2.111212657236631
chr1	8017000	8018000	chr1	8315000	8316000	0.006062079042356512	3.2
chr1	8028000	8029000	chr1	8313000	8314000	9.286906745009649e-06	3.2
chr1	8039000	8040000	chr1	8313000	8314000	0.07387350565046252	2.111212657236631
chr1	8374000	8375000	chr1	8386000	8387000	0.04816928198973574	2.111212657236631
chr1	8392000	8393000	chr1	8400000	8401000	0.006507222644279442	2.111212657236631
chr1	8610000	8611000	chr1	8628000	8629000	0.0565124911934145	2.111212657236631
chr1	8617000	8618000	chr1	8630000	8631000	0.013600012232542084	2.111212657236631
chr1	8916000	8917000	chr1	8982000	8983000	0.057716231800631186	3.6758347359905126
chr1	9028000	9029000	chr1	9053000	9054000	0.033466353504259874	2.111212657236631
chr1	9287000	9288000	chr1	9492000	9493000	7.571013533285471e-05	2.599207668339954
chr1	9288000	9289000	chr1	9445000	9446000	0.006062079042356512	2.111212657236631
chr1	9291000	9292000	chr1	9457000	9458000	0.00031212877526422896	5.198415336679908
chr1	9289000	9290000	chr1	9478000	9479000	0.058408383406315094	2.599207668339954
chr1	9293000	9294000	chr1	9484000	9485000	0.0734373898937726	2.599207668339954
chr1	9502000	9503000	chr1	9515000	9516000	0.0734373898937726	2.111212657236631
chr1	9540000	9541000	chr1	9553000	9554000	0.043917506916618276	2.111212657236631
chr1	9540000	9541000	chr1	9559000	9560000	0.06045664881858455	2.599207668339954
chr1	9576000	9577000	chr1	9587000	9588000	0.09431224753055786	2.111212657236631
chr1	9783000	9784000	chr1	9867000	9868000	0.0015838699980175175	3.6758347359905126
chr1	6004000	6005000	chr1	6022000	6023000	0.03056234067134497	3.2
chr1	6006000	6007000	chr1	6026000	6027000	0.06775564243315432	2.111212657236631
chr1	6059000	6060000	chr1	6088000	6089000	0.0933115793817214	2.111212657236631
chr1	6158000	6159000	chr1	6180000	6181000	0.04474256915006014	3.2
chr1	6206000	6207000	chr1	6230000	6231000	0.047587112574127434	2.111212657236631
chr1	6306000	6307000	chr1	6327000	6328000	0.09469413168985083	3.2
chr1	6427000	6428000	chr1	6439000	6440000	0.045104222273155456	2.111212657236631
chr1	6584000	6585000	chr1	6597000	6598000	0.06640789699331219	2.111212657236631
chr1	6744000	6745000	chr1	6758000	6759000	0.01739982272331616	2.111212657236631
chr1	6807000	6808000	chr1	6822000	6823000	0.02157901737369034	2.111212657236631
chr1	6822000	6823000	chr1	6833000	6834000	0.07394080913719073	2.111212657236631
chr1	7093000	7094000	chr1	7116000	7117000	0.09152695050377913	2.599207668339954
chr1	7381000	7382000	chr1	7400000	7401000	0.018442037185514546	2.599207668339954
chr1	7667000	7668000	chr1	7741000	7742000	0.020372956280159726	2.111212657236631
chr1	7667000	7668000	chr1	7750000	7751000	4.2813025999399734e-05	2.111212657236631
chr1	7667000	7668000	chr1	7759000	7760000	0.05224772262320959	2.111212657236631
chr1	7675000	7676000	chr1	7745000	7746000	0.0897171123023935	2.111212657236631
chr1	7681000	7682000	chr1	7752000	7753000	0.025669338756860803	2.111212657236631
chr1	7708000	7709000	chr1	7724000	7725000	0.093273310101096	2.111212657236631
chr1	7711000	7712000	chr1	7735000	7736000	0.08842376580913221	2.599207668339954
chr1	16079000	16080000	chr1	16186000	16187000	0.012352139058682356	2.599207668339954
chr1	14205000	14206000	chr1	14224000	14225000	0.019507654814466865	2.599207668339954
chr1	14257000	14258000	chr1	14277000	14278000	0.09347079303675045	2.599207668339954
chr1	14405000	14406000	chr1	14423000	14424000	0.05303373843266196	2.111212657236631
chr1	14445000	14446000	chr1	14467000	14468000	0.04007128998538845	2.599207668339954
chr1	14532000	14533000	chr1	14544000	14545000	0.0805323681941288	2.111212657236631
chr1	14933000	14934000	chr1	14945000	14946000	0.007363546804677548	2.111212657236631
chr1	12123000	12124000	chr1	12199000	12200000	0.004538004814055445	2.111212657236631
chr1	12123000	12124000	chr1	12209000	12210000	1.1624061650483032e-07	2.599207668339954
chr1	12123000	12124000	chr1	12215000	12216000	0.07958191270796791	2.111212657236631
chr1	12134000	12135000	chr1	12209000	12210000	0.010382656068861996	2.111212657236631
chr1	12335000	12336000	chr1	12350000	12351000	0.07539701565330555	2.111212657236631
chr1	12682000	12683000	chr1	12706000	12707000	0.08985859735765597	2.111212657236631
chr1	13830000	13831000	chr1	13960000	13961000	0.020134223254184867	2.111212657236631
chr1	10515000	10516000	chr1	10633000	10634000	0.058590446874535955	2.111212657236631
chr1	10522000	10523000	chr1	10635000	10636000	0.08771401519761139	2.599207668339954
chr1	11115000	11116000	chr1	11133000	11134000	0.08541835726299817	2.111212657236631
chr1	11207000	11208000	chr1	11222000	11223000	0.08771401519761139	2.111212657236631
chr1	18667000	18668000	chr1	18680000	18681000	0.08004661136982812	2.111212657236631
chr1	22420000	22421000	chr1	22645000	22646000	0.05129935166238677	2.111212657236631
chr1	24201000	24202000	chr1	24390000	24391000	7.159171233159581e-05	3.6758347359905126
chr1	26629000	26630000	chr1	26647000	26648000	0.0007406618439497528	2.111212657236631
chr1	26641000	26642000	chr1	26649000	26650000	5.860207102717199e-06	2.111212657236631
chr1	27025000	27026000	chr1	27042000	27043000	0.09493322136923564	2.599207668339954
chr1	27045000	27046000	chr1	27097000	27098000	0.0001449522029876027	2.111212657236631
chr1	27058000	27059000	chr1	27082000	27083000	0.05344723849188795	2.111212657236631
chr1	27064000	27065000	chr1	27076000	27077000	0.0651865782958566	2.111212657236631
chr1	27254000	27255000	chr1	27275000	27276000	0.037835717806361066	2.111212657236631
chr1	27302000	27303000	chr1	27393000	27394000	0.03633141164614497	2.599207668339954
chr1	27628000	27629000	chr1	27653000	27654000	0.03101048871649199	2.111212657236631
chr1	27703000	27704000	chr1	27719000	27720000	0.004974269734096264	2.111212657236631
chr1	27733000	27734000	chr1	27747000	27748000	0.08140348103417037	2.111212657236631
chr1	27893000	27894000	chr1	27912000	27913000	0.09680634771140974	2.599207668339954
chr1	27982000	27983000	chr1	28000000	28001000	0.0900853585295986	2.111212657236631
chr1	28049000	28050000	chr1	28067000	28068000	0.0911225653764694	2.111212657236631
chr1	28269000	28270000	chr1	28283000	28284000	0.09648530108430545	2.111212657236631
chr1	28785000	28786000	chr1	28870000	28871000	0.08534625449054256	3.2
chr1	28884000	28885000	chr1	29034000	29035000	0.0003114864626721688	2.599207668339954
chr1	29400000	29401000	chr1	29411000	29412000	0.011495547980513296	2.111212657236631
chr1	32225000	32226000	chr1	32334000	32335000	0.01989126664724392	2.599207668339954
chr1	32435000	32436000	chr1	32445000	32446000	0.06626941745406602	2.111212657236631
chr1	32711000	32712000	chr1	32772000	32773000	0.0002517738395632781	2.111212657236631
chr1	32712000	32713000	chr1	32779000	32780000	0.01883882372856286	2.111212657236631
chr1	33010000	33011000	chr1	33035000	33036000	0.05104647602557844	2.111212657236631
chr1	33891000	33892000	chr1	33898000	33899000	0.007787653720651469	2.111212657236631
chr1	30296000	30297000	chr1	30310000	30311000	0.0034679472154681853	2.111212657236631
chr1	30309000	30310000	chr1	30326000	30327000	0.07217300113484884	2.111212657236631
chr1	30782000	30783000	chr1	30910000	30911000	0.026072332088395055	2.111212657236631
chr1	30803000	30804000	chr1	30909000	30910000	8.449957502948413e-05	2.599207668339954
chr1	30803000	30804000	chr1	30900000	30901000	0.026072332088395055	2.111212657236631
chr1	30985000	30986000	chr1	31000000	31001000	0.07049739709883529	2.599207668339954
chr1	31185000	31186000	chr1	31334000	31335000	0.004110010369903003	2.599207668339954
chr1	31460000	31461000	chr1	31550000	31551000	0.002926355704995648	2.599207668339954
chr1	31488000	31489000	chr1	31496000	31497000	0.046364243772364255	2.111212657236631
chr1	31565000	31566000	chr1	31594000	31595000	0.07049739709883529	2.111212657236631
chr1	31596000	31597000	chr1	31607000	31608000	0.028025324355551724	2.111212657236631
chr1	31909000	31910000	chr1	31923000	31924000	0.09683416793379218	2.111212657236631
chr1	31926000	31927000	chr1	31938000	31939000	0.04320240249308618	2.111212657236631
chr1	34786000	34787000	chr1	34851000	34852000	5.002377763115851e-05	2.111212657236631
chr1	34993000	34994000	chr1	35012000	35013000	0.02681689201489325	2.599207668339954
chr1	35251000	35252000	chr1	35260000	35261000	0.047014177812314525	2.111212657236631
chr1	35454000	35455000	chr1	35555000	35556000	0.00012074234544888798	2.599207668339954
chr1	35794000	35795000	chr1	35810000	35811000	0.08667547152832783	2.599207668339954
chr1	36150000	36151000	chr1	36284000	36285000	0.001576675790399366	2.111212657236631
chr1	36152000	36153000	chr1	36187000	36188000	0.09738731973646879	3.6758347359905126
chr1	36227000	36228000	chr1	36266000	36267000	0.08478283526937469	2.599207668339954
chr1	36230000	36231000	chr1	36267000	36268000	0.05862082282478237	5.198415336679908
chr1	36249000	36250000	chr1	36268000	36269000	0.09113136637159139	3.6758347359905126
chr1	36268000	36269000	chr1	36281000	36282000	0.04538990462798692	2.599207668339954
chr1	36668000	36669000	chr1	36683000	36684000	0.09128616220530483	2.599207668339954
chr1	36793000	36794000	chr1	36804000	36805000	0.050280124180094136	2.111212657236631
chr1	37080000	37081000	chr1	37100000	37101000	0.01827599407661971	2.111212657236631
chr1	37378000	37379000	chr1	37392000	37393000	0.04582881402763385	2.111212657236631
chr1	37878000	37879000	chr1	37897000	37898000	0.06808548820188097	3.6758347359905126
chr1	37905000	37906000	chr1	37925000	37926000	0.03768979577081509	2.111212657236631
